Status,Address,distance,acessibility,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,,,Public Remarks
S,10950 142B STREET,,,F22,"$1,432,000 ",2020,"$5,648.09 ",9/7/20,41,9,North Surrey,9,6,"8,975.00","4,477","$1,460,000 ","$1,449,000 ",,0,,Concrete Perimeter,0,RF,2,24,2,68,132,House/Single Family,,,"Spacious Top Quality Custom built 2 Storey Home sits on a large almost 9000sq.ft lot (68x132ft) on a quiet low traffic street. Ultimate in luxury and elegance; built with high quality material. This mega house offers 9 bedrooms, 6 full bathrooms, Rec/Media Room (Guest Suite), 4 kitchens (incl Wok Kitchen) and two (2+2 bdrms) rental suites. Upstairs 4 large size bedrooms and a spacious modern marble kitchen with high-end appliances, Large Family and Living Room to entertain family and friends. Downstairs has a large Media/Rec Room with 1 bedroom and full bathroom (can also be used as a Nanny or 3rd Suite). Two Rental Suites (2 or 3 bdrms+2 bdrms) Mortgage Helpers. Central Air conditioning, CCTV, High Ceilings; Crown-Moulding throughout, Extra Parking Available, Huge Backyard and much more."
S,16598 104 AVENUE,,,F23,"$1,433,238 ",2020,$0.00 ,10/30/20,9,0,North Surrey,4,5,"6,041.00","2,953","$1,433,238 ","$1,433,238 ",Aggregate,0,No,Concrete Perimeter,673,RF-G,2,14,3,56.8,106.4,House/Single Family,,,"Parkview Estates is a luxury collection of single family homes located in the desirable Fraser Heights neighbourhood in Surrey. Centrally located near Tynehead and Surrey Bend Regional Park, and walking distance to highly coveted Pacific Academy Private School.  The Harmony is a 3,464 sq ft home and features 3 bedrooms, all with attached ensuites, and 1 bedroom legal suite, with large flex room in the basement, attached double car garage, professionally landscaped yards and cedar fenced rear yard. Timeless interiors include 10 ceilings with 19 ceiling in the entry, oversized windows throughout the main floor, designer selected light fixture package, hardwood flooring throughout the main level, modern linear gas fireplace and a Bosch stainless steel kitchen appliance package."
S,10048 174 STREET,,,F23,"$1,433,333 ",2019,"$3,557.66 ",6/21/20,66,1,North Surrey,9,8,"6,223.00","5,213","$1,538,800 ","$1,538,800 ",Concrete,0,No,Concrete Perimeter,0,RF,2,19,3,29,105,House/Single Family,,,"Exceptional brand new family home in the most prestigious area in Fraser Heights. Total 8 bedrooms and 9 baths. The combination of architecture, design and craftsmanship foster a level of quality and luxury seldom found in our market. Main floor features custom mill work, engineered hardwood floors throughout the whole house. High end tiles, quartz countertops!! Professional grade appliances; Wok kitchen, wet bar for entertaining, office plus a guest room with ensuite. It has one legal two bdrm suite and another unauthorized two bdrm rental suite plus a media room. Radiant heat, HRV and central vacuum. Fraser Heights secondary school catchment. Pacific Academy is nearby. Easy access to shopping, recreation center, tennis court, library and public transit. Offer by Tuesday Jun. 2nd 5pm."
S,16328 110 AVENUE,,,F23,"$1,440,000 ",2020,"$5,786.35 ",8/11/20,41,17,North Surrey,6,6,"6,685.00","4,561","$1,625,000 ","$1,550,000 ",Aggregate,424,,Concrete Perimeter,0,SF RES,2,18,3,53.81,IRREG,House/Single Family,,,"Large custom-built 1 owner with lots of extras, on corner lot offers spacious & gracious living. Low-maint. landscpg with mature plantings creates a setting with privacy. Opposite a park. S. facing rear yard has a deck, patio, shady arbour, gurgling water and a pond, as well as a work/storage shed complimenting the house. Legal s/c 2bdrm wheelchair-accessible suite! Lots of parking. Lots of storage. Meas. Approx., from both plans and on-site measurements; to be verified by purchaser if important. Other is garage. By appointment only. Face masks required."
S,16181 110A AVENUE,,,F23,"$1,450,000 ",2019,"$4,886.63 ",8/21/20,0,14,North Surrey,7,5,"6,401.00","4,157","$1,438,000 ","$1,438,000 ",,0,,Concrete Perimeter,0,RF,2,13,3,46.6,,House/Single Family,,,"Location, location, location! Beautiful 2 story w/ finished bsmt home in popular cul de sac in Fraser heights. Built by German builder, this home boasts elegant living and dining rm, gourmet kitchen w/ s/s appliances, spacious family rm w/ lots of window for sunshine. Upstairs mbdrm w/ 5 pieces ensuite and good sized walk in closet. 3 more bdrms and 2 more baths. Bright bsmt is finished w/ huge rec rm, 2 bdrms and media rm. Lots of details of the excellent workmanship including extensive use of crown moldings, hardwood floors, granite kitchen counter top, 9' ceilings and much more. Nice layout, good sized private fenced yard w/ big balcony etc.. Schools, shopping, rec centre in walking distance."
S,10028 174 STREET,,,F23,"$1,450,000 ",2019,"$3,264.33 ",6/22/20,19,0,North Surrey,7,6,"7,111.00","4,437","$1,495,000 ","$1,495,000 ",,0,,Concrete Perimeter,"1,446",RF,2,20,3,0,,House/Single Family,,,"This brand new residence is the epitome of luxury and modern at its finest. Quality construction, High end appliances throughout, and a modern concept living is evident. Open concept kitchen leads to great room with french doors leading to your patio space. Side dinning room upgraded with extra mill work and wine fridge. Kitchen comes with full set of kitchen aid appliances including second spice kitchen. A/C installed and included in the price. Quality laminate flooring leading and up stairs to 4 bedrooms with 5 piece master bedroom ensuite and 4 piece junior master. Both rec room and games room attached to main living space in the kitchen with separate entry to legal 2 bedroom basement suite.  This home is perfect for a potential of 2 rental suites or perfect the way it is! Plus GST."
S,12749 104A AVENUE,,,F25,"$1,450,000 ",2019,"$4,259.16 ",8/13/20,12,1,North Surrey,8,7,"4,645.00","4,192","$1,429,900 ","$1,429,900 ",Concrete,0,No,Concrete Perimeter,"1,486",RF-12,4,20,3,50,93,House/Single Family,,,"Your new home search stops here! Beautiful custom built New mega home with warranty. Open concept with high ceilings and functional layout making it very family friendly with 8 bedroom and 7 bathrooms, {3 MASTER BEDROOM} this includes a (2+1) Basement suite for mortgage helper (MONTHLY Rental income $2800).Plenty of high-end features throughout such as engineered hardwood floors, quartz countertops, wok kitchen, HOT WATER RADIANT HEAT and more. Large windows allow for plenty of natural lighting and a Central location allows for quick access to city centre, sky train station and shopping amenities. Do not miss your change to occupy this beauty. Call for your private appointment to view today   ( Annual rental Income $33,600.00)"
S,16178 109A AVENUE,,,F23,"$1,450,000 ",2020,"$4,575.90 ",12/1/20,7,28,North Surrey,4,3,"7,110.00","3,044","$1,388,000 ","$1,388,000 ",,0,,Concrete Perimeter,0,RF,2,13,2,63.4,112.4,House/Single Family,,,"Beautiful updated home nestled in ideal location in Fraser Heights! Warm & inviting 2 storey home offers Zen functionality. Entertain in style in the formal dining & spacious/airy living room with vaulted ceiling. Cozy & quiet den on main offers the much needed space to work from home. 4 generous-sized bedrooms up + rec/media room-perfect for family nights. Extensive updates include engineered flooring, new carpets, quartz countertops, paint, new roof & garage doors, newer appliances, electric car outlet, & more! South-facing backyard complete with mature trees & room for your own organic garden, large composite deck, 2 gas hook-ups, shed & patio. Easy walk to amenities, Erma Stephenson, Fraser Heights Sec, transit & local shops. Minutes to Pacific Academy & Guildford Town Centre."
S,10918 148 STREET,,,F22,"$1,450,000 ",2019,"$5,329.46 ",10/13/20,25,2,North Surrey,7,6,"7,512.00","4,126","$1,449,000 ","$1,449,000 ",,0,,Concrete Perimeter,0,RF,2,20,2,60,,House/Single Family,,,"OWN A LOVELY HOME ON A HUGE 7500 SQ.FT. LOT WITH BONUS OF 2 RENTAL SUITES (2BR & 1BR). UPPER LEVEL HAS HUGE 4 BEDROOMS WITH 3 FULL WASHROOMS, BIG LIVING AND DINING AREA FOR GUESTS. ENJIY YOUR EVENING IN A COSY FAMILY ROOM WITH TASTES OF WOK KITCHEN. ENJOY YOU TEA AND BBQ ON A HUGE DECK WITH A LOVELY VIEW OF MOUNTAINS. LEVEL BELOW HAS A BIG RECREATION ROOM WITH ROUGHED IN PROJECTOR AND A FULL WASHROOM. VERY CLOSE TO GUILFORD MALL, BUS STOPS, SKYTRAIN, SCHOOLS AND REC CENTRE.  CENTRAL AC, BUILT IN VACCUM, STAINLESS STEEL APPLIANCES, HEAT RECOVERY VENTILATOR, WOK KITCHEN STOVE AND BBQ WITH NATURAL GAS. PARKING ON FRONT AND IN AHUGE DRIVEWAY AND 2CAR GARAGE. BACK LANE ACCESS. PROPERTY CONTAINS 1 BR UNAUTHORIZED ACCOMODATION.OPEN HOUSE SEPTEMBER 27, SUNDAY 2PM-4 PM"
S,17439 103A AVENUE,,,F23,"$1,455,000 ",2019,"$5,799.12 ",8/7/20,3,13,North Surrey,6,6,"6,027.00","3,903","$1,468,000 ","$1,468,000 ",,0,,Concrete Perimeter,"1,358",SFD,2,18,3,54.79,110,House/Single Family,,,"Wow! Spectacularly breathtaking view! This luxurious custom built home with fantastic & panoramic view is a dream home on Fraser Heights. Architecturally designed and finished with a European touch. Featuring curved staircase, large gourmet with huge granite island and top line of s/s appliances, real hardwood, radiant in-floor heating, custom surround sound system, 3 stone fireplaces, huge covered deck. Only the best material and highest quality finishing used. Grand entrance w/iron door and vaulted ceiling living & dining room w/skylight. Full finished walk-out basement w/separate entrance. Beautiful garden and landscaping designed w/rocks, pond, lighting and much more."
S,10822 132 STREET,,,F26,"$1,457,000 ",2018,"$5,029.22 ",7/3/20,184,55,North Surrey,6,2,"11,139.00","2,248","$1,799,000 ","$1,799,000 ",Other,0,,Concrete Perimeter,0,SFRZ,1,12,2,68,164.9,House/Single Family,,,***Land Assembly*** Potential for multi family condo development with FAR up to 2.5. Investor/Builder most wanted Location. Only 6 mins walking distance to Gateway Skytrain station! Steps to all shops and amenities.
S,12077 101 AVENUE,,,F26,"$1,465,500 ",2019,"$5,154.98 ",6/21/20,2,11,North Surrey,8,7,"7,278.00","5,216","$1,498,000 ","$1,498,000 ",,0,,Concrete Perimeter,"1,830",RF,2,23,3,69,106,House/Single Family,,,"Masterfully built mega home in Ceder Hills! This one owner 5200 SF+ home is situated on a expansive 7200 SF+ lot with 69 FT frontage and is located on one of the nicest and quietest street of Ceder Hills. Home was custom built and boasts pride of ownership throughout. Main floor features formal dining & living room, main floor master bedroom with ensuite, chefs kitchen, large spice kitchen, office, great room & a grand foyer with 22 FT ceilings. Upstairs boasts a large loft plus 4 bedrooms all with their own ensuites, master bedroom has a large private deck with views. Walk out basement has a custom bar, formal media room, 2 bedroom suite & option for second 1 bedroom suite. Ideally located with easy access to highway 17 making any commute simple and easy! THIS  HOME HAS IT ALL!"
S,16479 108B AVENUE,,,F23,"$1,475,000 ",2020,"$4,862.82 ",11/2/20,4,21,North Surrey,6,4,"6,082.00","4,018","$1,359,900 ","$1,359,900 ",,0,,Concrete Perimeter,"1,434",RF,2,14,3,42,111,House/Single Family,,,"Your search is over! Stunning 4,018 sqft 3 storey house located in a quiet cul-de-sac. Large and fully finished 2 bedroom suite that is spacious and bright, with separate entrance in popular Fraser Heights. Large Living and Family room and Den/office on the main and 4 good size bedrooms upstairs with a 2 full washrooms. Tile floored and roomy kitchen with tons of counter space has smart Stainless appliances and abundant cabinets. Well maintained single home with a very private backyard situated in a quiet residential neighbourhood. Great size for family to enjoy. Walking distance to Fraserwood Elementary, Fraser Heights Secondary School, Community Rec Center & shopping. Many more features w/easy access to Freeway and HWY 17! Open House Sunday 12:00-1:30 p.m."
S,15938 105 AVENUE,,,F23,"$1,475,000 ",2019,"$6,192.09 ",11/8/20,39,5,North Surrey,8,8,"8,180.00","4,575","$1,549,900 ","$1,549,900 ",Aggregate,0,,Concrete Perimeter,"1,825",RF12,2,21,3,27,160 Irreg,House/Single Family,,,"Welcome, Home in Fraser Heights! This 5-year-old home is located in one of Surrey's top neighborhoods. The home is conveniently located close to all the banks, Starbucks, Guildford Mall, Hwy 1, and Hwy 17. On the main floor, the home features one guest bedroom with ensuite, family room, living room, kitchen, and a spice kitchen. There are four bedrooms on the top floor with three bathrooms. The basement has 2+1 mortgage helper with a huge theatre room. Call now for private showing."
S,9646 153A STREET,,,F27,"$1,480,000 ",2019,"$5,103.87 ",7/7/20,265,4,North Surrey,7,7,"7,955.00","4,276","$1,638,000 ","$1,499,000 ",Paving Stone,0,,Concrete Perimeter,0,SFD,2,22,2,61.2,130,House/Single Family,,,Stunning custom built home. Just like brand new but no GST. Great neighborhood. Quiet street. House sits on a huge 61 x 130 lot with a fenced backyard. Great layout with 5 bedrooms on the top floor and 2 bedrooms on main. Total of 7 washrooms throughout the house. Very spacious with high ceilings. No expense spared in this kingdom. A must see.
S,11463 140 STREET,,,F22,"$1,485,000 ",2019,"$5,486.01 ",10/26/20,4,15,North Surrey,10,7,"7,904.00","5,000","$1,495,000 ","$1,495,000 ",Aggregate,0,,Concrete Block,"1,840",RF,2,25,3,60,132,House/Single Family,,,"This 3 story custom-built home is located in Bolivar Heights featuring 10 Bdrms 7 Bthrm. This home is 5000 sq. ft with 2 + 2 bdrm suites (separate laundry) and features a walkout master bedroom with full washroom on the main floor.  It features a large backyard with lots of parking and no restrictions on side street parking! This house is income-generating with a potential rental income of over $4000 from the suites and over $7000 for renting out the full house. Beautiful mountain/water/city view and best of all is it is close to city center. Easy access to highways will reach new west minister in minutes. Bus stop is walking distance minutes away! Surrey Traditional, Khalsa School, James Ardiel Elementary, Kwantlen Park Secondary Nearby! Mins to skytrain, shopping, SFU, parks, grocery!"
S,17148 104 AVENUE,,,F23,"$1,499,680 ",2019,"$5,618.28 ",7/12/20,23,24,North Surrey,9,6,"13,984.00","4,832","$1,558,000 ","$1,558,000 ",Concrete,0,,Concrete Perimeter,0,RHG,3,17,3,98.4,142,House/Single Family,,,"Rarely found 4832 sqft house with 9 bedrooms 6 full bathrooms well-maintained house in Fraser Heights! Top quality European style home comes with south exposure backyard, outdoor swimming pool & play area. Ideal for raising a family & entertaining guests. This home has a large office on main floor and a cookers dreamed kitchen which has great kitchen space, plus a guest bedroom. Upstairs has 4 massive bedrooms with 3 full bathrooms. Basement offers 4 large bedroom suite with separate entrance. Central location to shopping, highway & all levels of school. Pacific Academy & Fraser Heights Secondary is only few minutes away. Come see it for yourself, you don't want to miss the opportunity to own this home!"
